Company_IRI;Company Name;Industry_IRI;Industry;Address_IRI;Full Address;Street_IRI;Street;Norm_Street_IRI;Normalized Street;House Number;Part of House;House Floor;Building_IRI;Building;BuildPart_IRI;BuildingPart;BuildPartFloor_IRI;BuildingPartFloor;Owner_Address_IRI;Full Owner Address;Owner_Street_IRI;Owner Street;Norm_Owner_Street_IRI;Normalized Owner Street;Owner Number;Street_Coordinates
company_1034;G. Schildpatt- und Hornwarenfabrikt.;;;address_16763;Iudengasse 16;street_145;Iudengasse;street_146;Judengasse;16;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1041;Gewichte sowie Haus u. Küchengeräte;;;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1068;Kreisle. Herrenmodeartikelgesch.;;;address_16779;Karlsbrücke 29;street_153;Karlsbrücke;street_153;Karlsbrücke;29;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1077;Fränkisches Reisebureau A. Paul Co.;;;address_16786;Karlsbrücke 42;street_153;Karlsbrücke;street_153;Karlsbrücke;42;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1099;Schnitzelbaum. Blattgoldschlägerei;;;address_16780;Karlsbrücke 30;street_153;Karlsbrücke;street_153;Karlsbrücke;30;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1101;Muraglia F. Grünvogel B. Blumen- u. Blätterversand;;;address_16797;Karlsbrücke 46;street_153;Karlsbrücke;street_153;Karlsbrücke;46;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1127;Akt iengcs. vorm. H. Meinecke Wassermeffer-Reparaturwerkstätte;;;address_16771;Karlsbrücke 10;street_153;Karlsbrücke;street_153;Karlsbrücke;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1128;Pöhlmann H. Schreinerei;;;address_16804;Karlsbrücke 23;street_153;Karlsbrücke;street_153;Karlsbrücke;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1132;Lauterbach. Holzdreherei;;;address_16787;Karlsbrücke 43;street_153;Karlsbrücke;street_153;Karlsbrücke;43;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1133;Eichler S. Tapezier;;;address_16787;Karlsbrücke 43;street_153;Karlsbrücke;street_153;Karlsbrücke;43;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1138;Weber G. Fourage- und Getreidegefchäft;;;address_16804;Karlsbrücke 23;street_153;Karlsbrücke;street_153;Karlsbrücke;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1141;Th. Ledertrelbiiettfabrikant;;;address_16806;Karlsbrücke 3;street_153;Karlsbrücke;street_153;Karlsbrücke;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1169;Gutmann Braun Handel mit Tischen und Stühlen;;;address_16803;Karlsbrücke 6;street_153;Karlsbrücke;street_153;Karlsbrücke;6;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1184;Gabler St. Friseurutensilien;;;address_16770;Karlsbrücke 9;street_153;Karlsbrücke;street_153;Karlsbrücke;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1190;Renner R. Baumwollmaren eu ros;;;address_16817;Kobeinerstraße 33;street_160;Kobeinerstraße;;;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1194;Nachf Schuhwrnl. (Putzel Ludw. J. LCo. Hopfenh.(Compr. u. Lag.);;;address_16821;Kobeinerstraße 24;street_160;Kobeinerstraße;;;24;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1204;Heller. Th. Ingenieur;;;address_16823;Kobeinerstraße 2;street_160;Kobeinerstraße;;;2;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1224;S. Hopfenh.;;;address_16830;Kobeinerstraße 17;street_160;Kobeinerstraße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1227;Carl Friseur (Eing. Lorenzerplatz);;;address_16830;Kobeinerstraße 17;street_160;Kobeinerstraße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1235;HH Dun R. Co. Auskunftsbureau;;;address_16817;Kobeinerstraße 33;street_160;Kobeinerstraße;;;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1251;Wüst Thaufelder Tapeten- und Linoleumspezialgeschüft;;;address_16834;Kobeinerstraße 45;street_160;Kobeinerstraße;;;45;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1266;Geyer F. Friseur;;;address_16842;Kobeinerstraße 89;street_160;Kobeinerstraße;;;89;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1274;Reusche F. Buchdruckerei;;;address_16843;Kobeinerstraße 93;street_160;Kobeinerstraße;;;93;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1281;H-chr VandewartTH. Schnitlwarenhdl. ros;;;address_16846;Körnerstraße 2;street_162;Körnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1297;Griebel. Gas- und Wasserleitunginst.;;;address_16853;Körnerstraße 4;street_162;Körnerstraße;;;4;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1306;Aßenbaum A. Bader und Friseur;;;address_16860;Körnerstraße 17;street_162;Körnerstraße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1307;Kopp J. Flaschnerei;;;address_16861;Körnerstraße 12;street_162;Körnerstraße;;;12;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1314;Stern J. Fleischereibedarfsartikclu. Darmh.;;;address_16862;Körnerstraße 18;street_162;Körnerstraße;;;18;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1323;Aepfelbach B. Tapez.;;;address_16870;Areuzgasse 12;street_163;Areuzgasse;;;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1339;Artikel;;;address_16885;Landgrabcnstraße 7;street_170;Landgrabcnstraße;;;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1341;Vitzthum. Schreinerei;;;address_16887;Landgrabcnstraße 1;street_170;Landgrabcnstraße;;;1;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_1345;Plank. Installateur  (Hahn TH. Schraubenfabr. u. Fayondreh.;;;address_16890;Landgrabcnstraße 82;street_170;Landgrabcnstraße;;;82;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1351;H-H Mechtoldt Co. Kurzu. Spielwh. eu Aro8;;;address_16895;Landgrabcnstraße 119;street_170;Landgrabcnstraße;;;119;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1361;Roesch F. Bergbauprodukte mittl.;;;address_16905;Lange Gasse 17;street_173;Lange Gasse;street_173;Lange Gasse;17;Vorderhaus;;;;;;;;address_16906;Pirkheimer-straße 23;street_328;Pirkheimer-straße;;;23.0;
company_1362;Präg. Buchbinder meister;;;address_16907;Lange Gasse 19;street_173;Lange Gasse;street_173;Lange Gasse;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1384;Kuhse A. Friseur;;;address_16920;Lange Gasse 12;street_173;Lange Gasse;street_173;Lange Gasse;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1417;Bernhardi,chPabst E. Warenagtr.-und Kommis sionsgesch.;;;address_16927;Lange Gasse 3;street_173;Lange Gasse;street_173;Lange Gasse;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1434;Sche  Terhaerst Tr. mech.-techn. Artikel u. mech.-techn. Bur.;;;address_16933;Lange Gasse 7;street_173;Lange Gasse;street_173;Lange Gasse;7;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_1440;Prochaska A. Buch- und Akzidenzdruckerei;;;address_16936;Lcdergasse 22;street_175;Lcdergasse;;;22;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1462;Neudauer G. Blechspiclwarenfabrikanten;;;address_16945;Lcdergasse 9;street_175;Lcdergasse;;;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1463;Bogner S. Tauscheck. Porzellanivargsch.;;;address_16945;Lcdergasse 9;street_175;Lcdergasse;;;9;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1466;Tauscheck. Zinngießerei;;;address_16947;Lcdergasse 20;street_175;Lcdergasse;;;20;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1467;Bayer. Schlosserei;;;address_16947;Lcdergasse 20;street_175;Lcdergasse;;;20;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1474;Mönius H. Schuhmacherei;;;address_16952;Lcdergasse 10;street_175;Lcdergasse;;;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1479;Helbig E. Dekorationsmaler;;;address_16959;Lilienstraße 30;street_177;Lilienstraße;;;30;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1482;Schwender G. Büttner;;;address_16961;Lilienstraße 1;street_177;Lilienstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1484;Scheppach J. Glasmalerei;;;address_16962;Lilienstraße 13;street_177;Lilienstraße;;;13;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1486;Renner H. Huf- u. Wagenschmiere;;;address_16964;Lilienstraße 41;street_177;Lilienstraße;;;41;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1489;Richter R. Dampfsägewerk;;;address_16966;Lilienstraße 77;street_177;Lilienstraße;;;77;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1519;Döring C. Blechspielwarenfabrikant;;;address_16957;Lilienstraße 2;street_177;Lilienstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1521;Schoßer. Schnellsohlerei;;;address_16971;Lilienstraße 23;street_177;Lilienstraße;;;23;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1525;Joh. Gg.;;;address_16982;Lilienstraße 76;street_177;Lilienstraße;;;76;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1528;OH Kissinger. Herrenschneiderei;;;address_16967;Lilienstraße 10;street_177;Lilienstraße;;;10;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1549;SedlmeierAt Friseur;;;address_16979;Lilienstraße 28;street_177;Lilienstraße;;;28;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1553;Zitzmann,Beckmann Cigarrenhandler;;;address_16985;Lilienstraße 31;street_177;Lilienstraße;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_1594;Schuhmann Ad. LCo. Herrenmastgesch.;;;address_17002;Luisenstraße 8;street_180;Luisenstraße;street_105;Elisenstraße;8;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1612;Wolf Th. Margarines. u. Feltwrnhd.;;;address_17011;Maicngasse 23;street_182;Maicngasse;street_183;Maiengasse;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1621;S;;;address_17016;Maicngasse 6;street_182;Maicngasse;street_183;Maiengasse;6;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1626;Hilpert Th. Aufstcckkarlenfabrikat. Buchdruck und Buchbinderei;;;address_17020;Maicngasse 21;street_182;Maicngasse;street_183;Maiengasse;21;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1629;Alizam H.;;;address_17021;Maicngasse 33;street_182;Maicngasse;street_183;Maiengasse;33;Hinterhaus;0.0;;;;;;;address_16205;;;;;;;
company_1630;J. Jacobi;;;address_17021;Maicngasse 33;street_182;Maicngasse;street_183;Maiengasse;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1631;Böhm E. Bnchbind.;;;address_17021;Maicngasse 33;street_182;Maicngasse;street_183;Maiengasse;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1632;Grönn. Möbelfabrkt. Denk. H. Brauereidirektor;;;address_17022;Maicngasse 35;street_182;Maicngasse;street_183;Maiengasse;35;Vorderhaus;;;;;;;;address_17023;Rothenburger Straße 2;street_108;Rothenburger Straße;;;2.0;
company_1633;Danzer A. Korkensabrik;;;address_17024;Maicngasse 37;street_182;Maicngasse;street_183;Maiengasse;37;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1637;Alack. Bürstenu. Pinselfabr.;;;address_17024;Maicngasse 37;street_182;Maicngasse;street_183;Maiengasse;37;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1644;Brand J. Pinselfbkt.;;;address_17029;Pfannenschmiedsgasse 17;street_189;Pfannenschmiedsgasse;street_189;Pfannenschmiedsgasse;17;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-090.jpg, HEIGHT:56.0, WIDTH:517.0, VPOS:3612.0, HPOS:1420.0
company_1651;Bauer. Co. Verlag der Nürnberger Eisenbahnzeitung;;;address_17034;Pfannenschmiedsgasse 23;street_189;Pfannenschmiedsgasse;street_189;Pfannenschmiedsgasse;23;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-090.jpg, HEIGHT:56.0, WIDTH:517.0, VPOS:3612.0, HPOS:1420.0
company_1654;Geier G. Garke Kunstdruckerei und Kunstverlag;;;address_17030;Pfannenschmiedsgasse 39;street_189;Pfannenschmiedsgasse;street_189;Pfannenschmiedsgasse;39;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-090.jpg, HEIGHT:56.0, WIDTH:517.0, VPOS:3612.0, HPOS:1420.0
company_1656;Marr A. Kaufm.;;;address_17036;Pfannenschmiedsgasse 52;street_189;Pfannenschmiedsgasse;street_189;Pfannenschmiedsgasse;52;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-090.jpg, HEIGHT:56.0, WIDTH:517.0, VPOS:3612.0, HPOS:1420.0
company_1657;Bohl. Handel mit chem. techn. Produkten;;;address_17037;Pfannenschmiedsgasse 47;street_189;Pfannenschmiedsgasse;street_189;Pfannenschmiedsgasse;47;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-090.jpg, HEIGHT:56.0, WIDTH:517.0, VPOS:3612.0, HPOS:1420.0
company_1658;Marx E. Phvtogr.;;;address_17038;Pfannenschmiedsgasse 48;street_189;Pfannenschmiedsgasse;street_189;Pfannenschmiedsgasse;48;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-090.jpg, HEIGHT:56.0, WIDTH:517.0, VPOS:3612.0, HPOS:1420.0
company_1674;Gebhard PH. Maleri;;;address_17048;Marimilianstraße 8;street_192;Marimilianstraße;street_193;Maximilianstraße;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1676;Bauer H. Buchdrnck.;;;address_17050;Gibitzenhofstraße 15;street_195;Gibitzenhofstraße;street_195;Gibitzenhofstraße;15;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-064.jpg, HEIGHT:52.0, WIDTH:406.0, VPOS:1354.0, HPOS:1427.0
company_1677;Kramer G. Bürstenu. Pinselfabrikant;;;address_17051;Gibitzenhofstraße 17;street_195;Gibitzenhofstraße;street_195;Gibitzenhofstraße;17;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-064.jpg, HEIGHT:52.0, WIDTH:406.0, VPOS:1354.0, HPOS:1427.0
company_1710;Zenns A. Mechan.;;;address_17055;Gibitzenhofstraße 7;street_195;Gibitzenhofstraße;street_195;Gibitzenhofstraße;7;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-064.jpg, HEIGHT:52.0, WIDTH:406.0, VPOS:1354.0, HPOS:1427.0
company_1718;Leibold A. Sohn Kunst-u. Bauschloss.;;;address_17074;Aünchener Straße 27;street_200;Aünchener Straße;;;27;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1721;Denk Spiritusfbrk.;;;address_17078;Aünchener Straße 52;street_200;Aünchener Straße;;;52;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1738;Wagner. Kainmfabrikbesitzer;;;address_17090;Neudörferstraße 22;street_201;Neudörferstraße;;;22;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_1739;Bott A. Bauflaschn.;;;address_17091;Neudörferstraße 25;street_201;Neudörferstraße;;;25;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_1749;Sebald. Buchdruckereibesitzer;;;address_17083;Neudörferstraße 19;street_201;Neudörferstraße;;;19;Hinterhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_1770;Hagen. Gußwrnf.;;;address_17107;Neudörferstraße 13;street_201;Neudörferstraße;;;13;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_1771;Bergmann Eh. Weber G. Blechspielwrnfbkt.;;;address_17107;Neudörferstraße 13;street_201;Neudörferstraße;;;13;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_1772;Stadelmann St. Bronzefarbenfbrk.;;;address_17095;Neudörferstraße 8;street_201;Neudörferstraße;;;8;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_1782;Südd Bronzefarben JndustrieTh. Burger;;;address_17114;Ostcndstraße 183;street_210;Ostcndstraße;;;183;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-273.jpg, HEIGHT:54.0, WIDTH:288.0, VPOS:3339.0, HPOS:2009.0
company_1787;Barfuß. Flaschnermeister;;;address_17117;Ottostraße 12;street_211;Ottostraße;street_211;Ottostraße;12;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1791;Schneider K. Schreinerei;;;address_17117;Ottostraße 12;street_211;Ottostraße;street_211;Ottostraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1794;Hofmann G. Dkechaniker;;;address_17123;Ottostraße 26;street_211;Ottostraße;street_211;Ottostraße;26;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1802;Benedicts Co. C. Mack Nachfolger;;;address_17128;Ottostraße 28;street_211;Ottostraße;street_211;Ottostraße;28;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1819;Schneider P. Fingerringfabrikation;;;address_17139;Ottostraße 6;street_211;Ottostraße;street_211;Ottostraße;6;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1829;Birkmann F. Zimmermeister;;;address_17148;Ottostraße 105;street_211;Ottostraße;street_211;Ottostraße;105;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1831;Aagenwärter F. Zimmer;;;address_17150;Ottostraße 122;street_211;Ottostraße;street_211;Ottostraße;122;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1832;F. Zun. Dachschäden Gesellschafi;;;address_17150;Ottostraße 122;street_211;Ottostraße;street_211;Ottostraße;122;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1834;Müller E. Flaschnermeister;;;address_17152;Ottostraße 5;street_211;Ottostraße;street_211;Ottostraße;5;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1836;Heinze Th. Fahrradhändler;;;address_17153;Ottostraße 41;street_211;Ottostraße;street_211;Ottostraße;41;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1840;Günther F. Co. Blechspielwarenf.;;;address_17130;Ottostraße 10;street_211;Ottostraße;street_211;Ottostraße;10;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1841;Lror u. Export;;;address_17139;Ottostraße 6;street_211;Ottostraße;street_211;Ottostraße;6;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1844;Eggmann E. Stockf.;;;address_17139;Ottostraße 6;street_211;Ottostraße;street_211;Ottostraße;6;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_1853;Kaufmann S. Hvpfcnkoniniissionsgesch.;;;address_17160;Pfälzerstraße 22;street_217;Pfälzerstraße;;;22;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1855;Präparate;;;address_17161;Pfälzerstraße 3;street_217;Pfälzerstraße;;;3;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1859;Ateinaräber u. Weiß A. Mechan. Werkstätte;;;address_17163;Pfälzerstraße 6;street_217;Pfälzerstraße;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1867;Hübner Süßkind Engros-Handel mit llhren und Musikinstr.;;;address_17169;Pfründnerstraße 19;street_218;Pfründnerstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1872;Müller G. Schrein.;;;address_17174;Pfründnerstraße 41;street_218;Pfründnerstraße;;;41;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1874;Lustig F. Schuhm.;;;address_17175;Pfründnerstraße 61;street_218;Pfründnerstraße;;;61;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1887;Nürnb Komnnssionsu. Erportgesellsch. Solomonica Marmor;;;address_17168;Pfründnerstraße 13;street_218;Pfründnerstraße;;;13;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1893;Nürnberger Kominissionsu. Erportgesellsch. Solomonica Marmor;;;address_17180;Pfründnerstraße 1;street_218;Pfründnerstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1898;Mayer S. Schmiedm.;;;address_17182;Pfründnerstraße 18;street_218;Pfründnerstraße;;;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1899;Dierig P. Kunstanst.;;;address_17169;Pfründnerstraße 19;street_218;Pfründnerstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1914;Böckelen Buchbindermeister;;;address_17177;Pfründnerstraße 2;street_218;Pfründnerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1931;Farben- Lack- und Kitt-Industrie Nürnberg Gebr. Levy;;;address_17170;Pfründnerstraße 31;street_218;Pfründnerstraße;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1934;Unternehm v. Beton- und Beton-Eisenbaut.;;;address_17196;Pfründnerstraße 33;street_218;Pfründnerstraße;;;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1947;Ornstein K. Tapezier und Dekorateur;;;address_17206;Pfründnerstraße 15;street_218;Pfründnerstraße;;;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1958;Schlemme. Äronzefarbenfabr.;;;address_17210;Pfründnerstraße 72;street_218;Pfründnerstraße;;;72;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1960;Koch J. Siegellackf.;;;address_17178;Pfründnerstraße 4;street_218;Pfründnerstraße;;;4;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1966;Sterner. Co. Pinselmanufaktur;;;address_17216;Ritterplatz 19;street_227;Ritterplatz;;;19;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-077.jpg, HEIGHT:52.0, WIDTH:243.0, VPOS:811.0, HPOS:2720.0
